company,address,longitude,latitude,status,link_to_page,note
Google,"708 Lynhaven Dr Lenoir North Carolina, USA",-81.54684286164151,35.90009543416856,Active,https://www.datacentermap.com/usa/north-carolina/hickory/google-lenoir/,
Google,"2565 Harrison Rd NW Johnstown Ohio, USA",-1,-1,Land Banked,https://www.datacentermap.com/usa/ohio/columbus/google-johnstown/,
Google,"105 Whiley Rd Lancaster Ohio, USA",-1,-1,Under Construction,https://www.datacentermap.com/usa/ohio/columbus/google-lancaster-data-center/,
Google,"5076 S High St Lockbourne Ohio, USA",-84.61244462636913,39.08989525,Active,https://www.datacentermap.com/usa/ohio/columbus/google-lockbourne-data-center/,
Google,"1101 Beech Rd SW New Albany Ohio, USA",-1,-1,Active,https://www.datacentermap.com/usa/ohio/columbus/google-new-albany/,
Google,"N Perkins Rd &amp; E Richmond Rd Stillwater Oklahoma, USA",-1,-1,Planned,https://www.datacentermap.com/usa/oklahoma/stillwater/google-stillwater-campus/,
Google,"4581 Webb St / 3500-4175 Main St Pryor Oklahoma, USA",-1,-1,Active,https://www.datacentermap.com/usa/oklahoma/tulsa/google-mayes-county/,
Google,"4581 Webb St Pryor Oklahoma, USA  ",-95.33004727501742,36.24117205,Active,https://www.datacentermap.com/usa/oklahoma/tulsa/google-mayes-county-building-1/,Part of Google Mayes County Campus
Google,"3500 Main St Pryor Oklahoma, USA  ",-95.3210313728371,36.28940319790195,Active,https://www.datacentermap.com/usa/oklahoma/tulsa/google-mayes-county-building-2/,Part of Google Mayes County Campus
Google,"4175 Main St Pryor Oklahoma, USA  ",-95.3322533669137,36.24467455,Active,https://www.datacentermap.com/usa/oklahoma/tulsa/google-mayes-county-building-3/,Part of Google Mayes County Campus
Google,"4175 Main St Pryor Oklahoma, USA  ",-95.3322533669137,36.24467455,Active,https://www.datacentermap.com/usa/oklahoma/tulsa/google-mayes-county-building-4/,Part of Google Mayes County Campus
Google,"3581 Main St Pryor Oklahoma, USA  ",-95.3210313728371,36.28940319790195,Active,https://www.datacentermap.com/usa/oklahoma/tulsa/google-mayes-county-building-5/,Part of Google Mayes County Campus
Google,"West 530 &amp; Lyons Pryor Oklahoma, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oklahoma/tulsa/google-mayes-county-building-6/,Part of Google Mayes County Campus
Google,"West 530 &amp; Lyons Pryor Oklahoma, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oklahoma/tulsa/google-mayes-county-building-7/,Part of Google Mayes County Campus
Google,"West 530 &amp; Webb St Pryor Oklahoma, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oklahoma/tulsa/google-mayes-county-building-8/,Part of Google Mayes County Campus
Google,"4200 Columbia Rd The Dalles Oregon, USA",-121.18179228355262,45.60010065,Active,https://www.datacentermap.com/usa/oregon/the-dalles/google-the-dalles/,
Google,"3500 River Rd The Dalles Oregon, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/oregon/the-dalles/google-3500-river-rd/,Part of Google The Dalles Campus
Google,"4400 River Trl Wy The Dalles Oregon, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/oregon/the-dalles/google-taylor-lake-data-center/,Part of Google The Dalles Campus
Google,"4200 Columbia Rd The Dalles Oregon, USA  ",-121.18179228355262,45.60010065,Active,https://www.datacentermap.com/usa/oregon/the-dalles/google-the-dalles-building-1/,Part of Google The Dalles Campus
Google,"4200 Columbia Rd The Dalles Oregon, USA  ",-121.18179228355262,45.60010065,Active,https://www.datacentermap.com/usa/oregon/the-dalles/google-the-dalles-building-2/,Part of Google The Dalles Campus
Google,"4200 Columbia Rd The Dalles Oregon, USA  ",-121.18179228355262,45.60010065,Active,https://www.datacentermap.com/usa/oregon/the-dalles/google-the-dalles-building-3/,Part of Google The Dalles Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county/,
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-1/,Part of Google Berkeley County Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-10/,Part of Google Berkeley County Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-2/,Part of Google Berkeley County Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-3/,Part of Google Berkeley County Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-4/,Part of Google Berkeley County Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-5/,Part of Google Berkeley County Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-6/,Part of Google Berkeley County Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-7/,Part of Google Berkeley County Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-8/,Part of Google Berkeley County Campus
Google,"1669 Garrott Ave Moncks Corner South Carolina, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county-building-9/,Part of Google Berkeley County Campus
Google,"1055 Research Center Dr Ridgeville South Carolina, USA",-1,-1,Under Construction,https://www.datacentermap.com/usa/south-carolina/charleston/google-project-dawson/,
Google,"Winding Woods Commerce Park, 4818-4928 US-78 St George South Carolina, USA",-1,-1,Active,https://www.datacentermap.com/usa/south-carolina/charleston/project-evergreen/,
Google,"1000 Boolean Dr Clarksville Tennessee, USA",-87.26033483667211,36.62816975,Active,https://www.datacentermap.com/usa/tennessee/clarksville/google-montgomery-county/,
Google,"3800 Railport Pkwy Midlothian Texas, USA",-97.04880499999999,32.44324265,Active,https://www.datacentermap.com/usa/texas/dallas/google-midlothian/,
Google,"Energy Park Drive Leesburg Virginia, USA",-77.54197760674994,39.05028938943329,Active,https://www.datacentermap.com/usa/virginia/ashburn/google-loudoun-county-campus/,
Google,"20491 Goose Landing Ln Leesburg Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/ashburn/google-loudoun-county/,Part of Google Loudoun County Campus
Google,"20481 Goose Landing Ln Leesburg Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/ashburn/google-loudoun-county2/,Part of Google Loudoun County Campus
Google,"Wellington Road &amp; Piney Branch Lane Bristow Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-county-campus/,
Google,"Wellington Road &amp; Piney Branch Lane Bristow Virginia, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-cty-bldg-1/,Part of Google Prince William County Campus
Google,"Wellington Road &amp; Piney Branch Lane Bristow Virginia, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-cty-bldg-2/,Part of Google Prince William County Campus
Google,"Wellington Road &amp; Piney Branch Lane Bristow Virginia, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-cty-bldg-3/,Part of Google Prince William County Campus
Google,"Wellington Road &amp; Piney Branch Lane Bristow Virginia, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/virginia/bristow/google-prince-william-cty-bldg-4/,Part of Google Prince William County Campus
Google,"750 Watkins Centre Pkwy, Midlothian Virginia, USA",-1,-1,Planned,https://www.datacentermap.com/usa/virginia/richmond/google-project-loch/,
Google,"2700 Bermuda Hundred Rd Chester Virginia, USA",-77.3039917,37.3444044,Planned,https://www.datacentermap.com/usa/virginia/richmond/google-project-peanut/,
Google,"4200 Moseley Rd Moseley Virginia, USA",-77.7809621,37.4481681,Planned,https://www.datacentermap.com/usa/virginia/richmond/google-project-skye/,
Google,"Botetourt Center Industrial Park, 984 International Pkwy Daleville Virginia, USA",-1,-1,Land Banked,https://www.datacentermap.com/usa/virginia/roanoke/google-botetourt-center-industrial-park/,
Google,"24400 Howling Rooster Ln Sterling Virginia, USA",-1,-1,Active,https://www.datacentermap.com/usa/virginia/sterling/google-arcola-campus/,
Google,"24400 Howling Rooster Ln Sterling Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/sterling/google-arcola-data-center-1/,Part of Google Arcola Campus
Google,"24400 Howling Rooster Ln Sterling Virginia, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/virginia/sterling/google-arcola-data-center-2/,Part of Google Arcola Campus
Google,"24400 Howling Rooster Ln Sterling Virginia, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/virginia/sterling/google-arcola-data-center-3/,Part of Google Arcola Campus
