company,address,longitude,latitude,status,link_to_page,note
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/louisiana/shreveport/meta-hyperion-building-8/,Part of Meta Hyperion Campus
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/louisiana/shreveport/meta-hyperion-building-9/,Part of Meta Hyperion Campus
Meta,,-1,-1,Under Construction,https://www.datacentermap.com/usa/minnesota/minneapolis/meta-rosemount-data-center/,"within east of Dakota County Technical College</i> Rosemount Minnesota, USA"
Meta,"1800 NW 128 St  Kansas City Missouri, USA",-94.58921670584266,39.090784299999996,Active,https://www.datacentermap.com/usa/missouri/kansas-city-mo/meta-kansas-city-data-center/,
Meta,"1800 NW 128 St Kansas City Missouri, USA  ",-94.58921670584266,39.090784299999996,Active,https://www.datacentermap.com/usa/missouri/kansas-city-mo/meta-kansas-city-building-1/,Part of Meta Kansas City Campus
Meta,"1800 NW 128 St Kansas City Missouri, USA  ",-94.58921670584266,39.090784299999996,Planned,https://www.datacentermap.com/usa/missouri/kansas-city-mo/meta-kansas-city-building-2/,Part of Meta Kansas City Campus
Meta,"1800 NW 128 St Kansas City Missouri, USA  ",-94.58921670584266,39.090784299999996,Planned,https://www.datacentermap.com/usa/missouri/kansas-city-mo/meta-kansas-city-building-3/,Part of Meta Kansas City Campus
Meta,"14010-14774 Friend Plz / 13180-13210 Silicon Prairie Plz Papillion Nebraska, USA",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/meta-sarpy-data-center/,
Meta,"14774 Friend Plz Springfield Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/meta-sarpy-building-1/,Part of Meta Sarpy Campus
Meta,"14734 Friend Plz Springfield Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/meta-sarpy-building-2/,Part of Meta Sarpy Campus
Meta,"14734 Friend Plz Springfield Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/meta-sarpy-building-3/,Part of Meta Sarpy Campus
Meta,"14010Friend Plz Springfield Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/meta-sarpy-building-4/,Part of Meta Sarpy Campus
Meta,"14010 Friend Plz Springfield Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/meta-sarpy-building-5/,Part of Meta Sarpy Campus
Meta,"13180 Silicon Prairie Plz Springfield Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/meta-sarpy-building-6/,Part of Meta Sarpy Campus
