company,address,longitude,latitude,status,link_to_page,note
Microsoft,,-1,-1,Active,https://www.datacentermap.com,
Microsoft,20-28 Cawley Rd Yarraville Australia,144.8588547798862,-37.82242934999999,Under Construction,https://www.datacentermap.com/australia/melbourne/microsoft-cawley-road/,
Microsoft,70-90 Garden Drive Tullamarine Australia,144.8747148,-37.6878687,Under Construction,https://www.datacentermap.com/australia/melbourne/microsoft-garden-drive/,
Microsoft,281 Woods Rd Truganina Australia,-1,-1,Active,https://www.datacentermap.com/australia/melbourne/microsoft-woods-road/,
Microsoft,769 Mamre Rd Kemps Creek Australia,150.7965437,-33.8696971,Under Construction,https://www.datacentermap.com/australia/sydney/microsoft-kemps-creek/,
Microsoft,57 Station Road Seven Hills Australia,153.0690632,-27.4780663,Under Construction,https://www.datacentermap.com/australia/sydney/microsoft-seven-hills/,
Microsoft,"Rua Uirapuru, 340, Chácara Recreio Alvorada Hortolândia Brazil",-1,-1,Under Construction,https://www.datacentermap.com/brazil/sao-paulo/microsoft-hortolandia/,
Microsoft,"Rua Santa Teresa, 64 Sao Paulo Brazil",-46.6500781125263,-23.54270965,Active,https://www.datacentermap.com/brazil/sao-paulo/microsoft-sao-paulo/,
Microsoft,"Estr. Mun. Pedrina Guilherme, 1995 - Jardim Res. Firenze Hortolândia Brazil",-1,-1,Under Construction,https://www.datacentermap.com/brazil/sao-paulo/microsoft-taquara-branca/,
Microsoft,171 Commerce Valley Drive E Markham Canada,-79.38531737533674,43.84214794419008,Active,https://www.datacentermap.com/canada/toronto/microsoft-yto14/,
Microsoft,48 Lowe's Pl Etobicoke Canada,15.926072853534848,50.94398525,Under Construction,https://www.datacentermap.com/canada/toronto/microsoft-etobicoke/,
Microsoft,171 Commerce Valley Drive E Markham Canada  ,-79.38531737533674,43.84214794419008,Planned,https://www.datacentermap.com/canada/toronto/microsoft-yto14-building-1/,Part of Microsoft YTO14
Microsoft,171 Commerce Valley Drive E Markham Canada  ,-79.38531737533674,43.84214794419008,Planned,https://www.datacentermap.com/canada/toronto/microsoft-yto14-building-2/,Part of Microsoft YTO14
